[T] Epoch [0/29] | [0/500] TRAINING loss : 2.2996 TRAINING accuracy : 0.1300
[T] Epoch [5/29] | [95/500] TRAINING loss : 1.9285 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [96/500] TRAINING loss : 1.9837 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [97/500] TRAINING loss : 1.8644 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [98/500] TRAINING loss : 1.9509 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [99/500] TRAINING loss : 1.9322 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [100/500] TRAINING loss : 1.9777 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [101/500] TRAINING loss : 1.9331 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [102/500] TRAINING loss : 2.0098 TRAINING accuracy : 0.4500
[T] Epoch [5/29] | [103/500] TRAINING loss : 1.8632 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [104/500] TRAINING loss : 2.0080 TRAINING accuracy : 0.4600
[T] Epoch [5/29] | [105/500] TRAINING loss : 1.9289 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [106/500] TRAINING loss : 1.8781 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [107/500] TRAINING loss : 1.9218 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [108/500] TRAINING loss : 1.8945 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [109/500] TRAINING loss : 1.8327 TRAINING accuracy : 0.6500
[T] Epoch [5/29] | [110/500] TRAINING loss : 1.9662 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [111/500] TRAINING loss : 1.9593 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [112/500] TRAINING loss : 1.9125 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [113/500] TRAINING loss : 2.0469 TRAINING accuracy : 0.3900
[T] Epoch [5/29] | [114/500] TRAINING loss : 1.8898 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [115/500] TRAINING loss : 1.9150 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [116/500] TRAINING loss : 1.9414 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [117/500] TRAINING loss : 1.9124 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [118/500] TRAINING loss : 1.9561 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [119/500] TRAINING loss : 1.9207 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [120/500] TRAINING loss : 1.8480 TRAINING accuracy : 0.6200
[T] Epoch [5/29] | [121/500] TRAINING loss : 1.9030 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [122/500] TRAINING loss : 1.9389 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [123/500] TRAINING loss : 1.9770 TRAINING accuracy : 0.4800
[T] Epoch [5/29] | [124/500] TRAINING loss : 1.9788 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [125/500] TRAINING loss : 1.9351 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [126/500] TRAINING loss : 1.9730 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [127/500] TRAINING loss : 1.8630 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [128/500] TRAINING loss : 1.9295 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [129/500] TRAINING loss : 1.9220 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [130/500] TRAINING loss : 1.9691 TRAINING accuracy : 0.4800
[T] Epoch [5/29] | [131/500] TRAINING loss : 1.9412 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [132/500] TRAINING loss : 1.9040 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [133/500] TRAINING loss : 1.9749 TRAINING accuracy : 0.4600
[T] Epoch [5/29] | [134/500] TRAINING loss : 1.8570 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [135/500] TRAINING loss : 1.9340 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [136/500] TRAINING loss : 1.8994 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [137/500] TRAINING loss : 1.9926 TRAINING accuracy : 0.4700
[T] Epoch [5/29] | [138/500] TRAINING loss : 1.9416 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [139/500] TRAINING loss : 1.9498 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [140/500] TRAINING loss : 1.8731 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [141/500] TRAINING loss : 1.9573 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [142/500] TRAINING loss : 1.9716 TRAINING accuracy : 0.4800
[T] Epoch [5/29] | [143/500] TRAINING loss : 1.8822 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [144/500] TRAINING loss : 1.9465 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [145/500] TRAINING loss : 1.8496 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [146/500] TRAINING loss : 1.9787 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [147/500] TRAINING loss : 1.9010 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [148/500] TRAINING loss : 1.9085 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [149/500] TRAINING loss : 1.9114 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [150/500] TRAINING loss : 1.9746 TRAINING accuracy : 0.4800
[T] Epoch [5/29] | [151/500] TRAINING loss : 1.9319 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [152/500] TRAINING loss : 1.9953 TRAINING accuracy : 0.4600
[T] Epoch [5/29] | [153/500] TRAINING loss : 1.9351 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [154/500] TRAINING loss : 1.8865 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [155/500] TRAINING loss : 1.9169 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [156/500] TRAINING loss : 1.9078 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [157/500] TRAINING loss : 1.9547 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [158/500] TRAINING loss : 1.9208 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [159/500] TRAINING loss : 1.9046 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [160/500] TRAINING loss : 1.8557 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [161/500] TRAINING loss : 1.9406 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [162/500] TRAINING loss : 1.9653 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [163/500] TRAINING loss : 1.9791 TRAINING accuracy : 0.4600
[T] Epoch [5/29] | [164/500] TRAINING loss : 1.8678 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [165/500] TRAINING loss : 1.9668 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [166/500] TRAINING loss : 1.8912 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [167/500] TRAINING loss : 1.9318 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [168/500] TRAINING loss : 1.9058 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [169/500] TRAINING loss : 1.9170 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [170/500] TRAINING loss : 1.8774 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [171/500] TRAINING loss : 1.8209 TRAINING accuracy : 0.6500
[T] Epoch [5/29] | [172/500] TRAINING loss : 1.9623 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [173/500] TRAINING loss : 1.9319 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [174/500] TRAINING loss : 1.9650 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [175/500] TRAINING loss : 1.9479 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [176/500] TRAINING loss : 1.9233 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [177/500] TRAINING loss : 1.9113 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [178/500] TRAINING loss : 1.8747 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [179/500] TRAINING loss : 1.8795 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [180/500] TRAINING loss : 1.9366 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [181/500] TRAINING loss : 1.9436 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [182/500] TRAINING loss : 1.9312 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [183/500] TRAINING loss : 1.9578 TRAINING accuracy : 0.4800
[T] Epoch [5/29] | [184/500] TRAINING loss : 1.9260 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [185/500] TRAINING loss : 1.9463 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [186/500] TRAINING loss : 1.8719 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [187/500] TRAINING loss : 1.8870 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [188/500] TRAINING loss : 1.8711 TRAINING accuracy : 0.6200
[T] Epoch [5/29] | [189/500] TRAINING loss : 1.9015 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [190/500] TRAINING loss : 1.9492 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [191/500] TRAINING loss : 1.8559 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [192/500] TRAINING loss : 1.8651 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [193/500] TRAINING loss : 1.8857 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [194/500] TRAINING loss : 1.9010 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [195/500] TRAINING loss : 1.8861 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [196/500] TRAINING loss : 1.9438 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [197/500] TRAINING loss : 1.9226 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [198/500] TRAINING loss : 1.8870 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [199/500] TRAINING loss : 1.9241 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [200/500] TRAINING loss : 1.8788 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [201/500] TRAINING loss : 1.9340 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [202/500] TRAINING loss : 1.8677 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [203/500] TRAINING loss : 1.9634 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [204/500] TRAINING loss : 1.8960 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [205/500] TRAINING loss : 1.9710 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [206/500] TRAINING loss : 1.9997 TRAINING accuracy : 0.4400
[T] Epoch [5/29] | [207/500] TRAINING loss : 1.8213 TRAINING accuracy : 0.6700
[T] Epoch [5/29] | [208/500] TRAINING loss : 1.9056 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [209/500] TRAINING loss : 1.9561 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [210/500] TRAINING loss : 1.9730 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [211/500] TRAINING loss : 1.9382 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [212/500] TRAINING loss : 1.9746 TRAINING accuracy : 0.4800
[T] Epoch [5/29] | [213/500] TRAINING loss : 1.9240 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [214/500] TRAINING loss : 1.9438 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [215/500] TRAINING loss : 1.9052 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [216/500] TRAINING loss : 1.7925 TRAINING accuracy : 0.7000
[T] Epoch [5/29] | [217/500] TRAINING loss : 1.9068 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [218/500] TRAINING loss : 1.8988 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [219/500] TRAINING loss : 1.8886 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [220/500] TRAINING loss : 1.8806 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [221/500] TRAINING loss : 1.8830 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [222/500] TRAINING loss : 1.8770 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [223/500] TRAINING loss : 1.8954 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [224/500] TRAINING loss : 1.9654 TRAINING accuracy : 0.4800
[T] Epoch [5/29] | [225/500] TRAINING loss : 1.8774 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [226/500] TRAINING loss : 1.9410 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [227/500] TRAINING loss : 1.8276 TRAINING accuracy : 0.6600
[T] Epoch [5/29] | [228/500] TRAINING loss : 2.0075 TRAINING accuracy : 0.4300
[T] Epoch [5/29] | [229/500] TRAINING loss : 1.9848 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [230/500] TRAINING loss : 1.8796 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [231/500] TRAINING loss : 1.9030 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [232/500] TRAINING loss : 1.8846 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [233/500] TRAINING loss : 1.8603 TRAINING accuracy : 0.6400
[T] Epoch [5/29] | [234/500] TRAINING loss : 1.9458 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [235/500] TRAINING loss : 1.9090 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [236/500] TRAINING loss : 1.8501 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [237/500] TRAINING loss : 1.9146 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [238/500] TRAINING loss : 1.8892 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [239/500] TRAINING loss : 1.9502 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [240/500] TRAINING loss : 1.8210 TRAINING accuracy : 0.6700
[T] Epoch [5/29] | [241/500] TRAINING loss : 1.8814 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [242/500] TRAINING loss : 1.8962 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [243/500] TRAINING loss : 1.9576 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [244/500] TRAINING loss : 1.9997 TRAINING accuracy : 0.4400
[T] Epoch [5/29] | [245/500] TRAINING loss : 1.8990 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [246/500] TRAINING loss : 1.9014 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [247/500] TRAINING loss : 1.9168 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [248/500] TRAINING loss : 1.8680 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [249/500] TRAINING loss : 1.8431 TRAINING accuracy : 0.6500
[T] Epoch [5/29] | [250/500] TRAINING loss : 1.8975 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [251/500] TRAINING loss : 1.8700 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [252/500] TRAINING loss : 1.9096 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [253/500] TRAINING loss : 1.9299 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [254/500] TRAINING loss : 1.8938 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [255/500] TRAINING loss : 1.8855 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [256/500] TRAINING loss : 1.9177 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [257/500] TRAINING loss : 1.9417 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [258/500] TRAINING loss : 1.9055 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [259/500] TRAINING loss : 1.8910 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [260/500] TRAINING loss : 1.9071 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [261/500] TRAINING loss : 1.9407 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [262/500] TRAINING loss : 1.9298 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [263/500] TRAINING loss : 1.9124 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [264/500] TRAINING loss : 1.9094 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [265/500] TRAINING loss : 1.9210 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [266/500] TRAINING loss : 1.9219 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [267/500] TRAINING loss : 1.9079 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [268/500] TRAINING loss : 1.8490 TRAINING accuracy : 0.6300
[T] Epoch [5/29] | [269/500] TRAINING loss : 1.9132 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [270/500] TRAINING loss : 1.8893 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [271/500] TRAINING loss : 1.9421 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [272/500] TRAINING loss : 1.8767 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [273/500] TRAINING loss : 1.9273 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [274/500] TRAINING loss : 1.8952 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [275/500] TRAINING loss : 1.9423 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [276/500] TRAINING loss : 1.9463 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [277/500] TRAINING loss : 1.8047 TRAINING accuracy : 0.6700
[T] Epoch [5/29] | [278/500] TRAINING loss : 1.8656 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [279/500] TRAINING loss : 1.8708 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [280/500] TRAINING loss : 1.9239 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [281/500] TRAINING loss : 1.9602 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [282/500] TRAINING loss : 1.9009 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [283/500] TRAINING loss : 1.8691 TRAINING accuracy : 0.6200
[T] Epoch [5/29] | [284/500] TRAINING loss : 1.9249 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [285/500] TRAINING loss : 1.9159 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [286/500] TRAINING loss : 1.9610 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [287/500] TRAINING loss : 1.9146 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [288/500] TRAINING loss : 1.9526 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [289/500] TRAINING loss : 1.8473 TRAINING accuracy : 0.6400
[T] Epoch [5/29] | [290/500] TRAINING loss : 1.9874 TRAINING accuracy : 0.4700
[T] Epoch [5/29] | [291/500] TRAINING loss : 1.9428 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [292/500] TRAINING loss : 1.9031 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [293/500] TRAINING loss : 1.9314 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [294/500] TRAINING loss : 1.9097 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [295/500] TRAINING loss : 1.9535 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [296/500] TRAINING loss : 1.8626 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [297/500] TRAINING loss : 1.9607 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [298/500] TRAINING loss : 1.9014 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [299/500] TRAINING loss : 1.8918 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [300/500] TRAINING loss : 1.8613 TRAINING accuracy : 0.6200
[T] Epoch [5/29] | [301/500] TRAINING loss : 1.8945 TRAINING accuracy : 0.5600
[T] Epoch [5/29] | [302/500] TRAINING loss : 1.9061 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [303/500] TRAINING loss : 1.9038 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [304/500] TRAINING loss : 1.8787 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [305/500] TRAINING loss : 1.8081 TRAINING accuracy : 0.6700
[T] Epoch [5/29] | [306/500] TRAINING loss : 2.0046 TRAINING accuracy : 0.4700
[T] Epoch [5/29] | [307/500] TRAINING loss : 1.8644 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [308/500] TRAINING loss : 1.9334 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [309/500] TRAINING loss : 1.8645 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [310/500] TRAINING loss : 1.8016 TRAINING accuracy : 0.6900
[T] Epoch [5/29] | [311/500] TRAINING loss : 1.8708 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [312/500] TRAINING loss : 1.9076 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [313/500] TRAINING loss : 1.8872 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [314/500] TRAINING loss : 1.8310 TRAINING accuracy : 0.6400
[T] Epoch [5/29] | [315/500] TRAINING loss : 1.8160 TRAINING accuracy : 0.6600
[T] Epoch [5/29] | [316/500] TRAINING loss : 1.9019 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [317/500] TRAINING loss : 1.8885 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [318/500] TRAINING loss : 1.9323 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [319/500] TRAINING loss : 1.8568 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [320/500] TRAINING loss : 1.9368 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [321/500] TRAINING loss : 1.9656 TRAINING accuracy : 0.4900
[T] Epoch [5/29] | [322/500] TRAINING loss : 1.9388 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [323/500] TRAINING loss : 1.8190 TRAINING accuracy : 0.6500
[T] Epoch [5/29] | [324/500] TRAINING loss : 1.9002 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [325/500] TRAINING loss : 1.9145 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [326/500] TRAINING loss : 1.8966 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [327/500] TRAINING loss : 1.8968 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [328/500] TRAINING loss : 1.8903 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [329/500] TRAINING loss : 1.8390 TRAINING accuracy : 0.6300
[T] Epoch [5/29] | [330/500] TRAINING loss : 1.9211 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [331/500] TRAINING loss : 1.8524 TRAINING accuracy : 0.6300
[T] Epoch [5/29] | [332/500] TRAINING loss : 1.9184 TRAINING accuracy : 0.5100
[T] Epoch [5/29] | [333/500] TRAINING loss : 1.9453 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [334/500] TRAINING loss : 1.9071 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [335/500] TRAINING loss : 1.9809 TRAINING accuracy : 0.4800
[T] Epoch [5/29] | [336/500] TRAINING loss : 1.8473 TRAINING accuracy : 0.6400
[T] Epoch [5/29] | [337/500] TRAINING loss : 1.9439 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [338/500] TRAINING loss : 1.8570 TRAINING accuracy : 0.6200
[T] Epoch [5/29] | [339/500] TRAINING loss : 1.9147 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [340/500] TRAINING loss : 1.9037 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [341/500] TRAINING loss : 1.8688 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [342/500] TRAINING loss : 1.8644 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [343/500] TRAINING loss : 2.0130 TRAINING accuracy : 0.4500
[T] Epoch [5/29] | [344/500] TRAINING loss : 1.8818 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [345/500] TRAINING loss : 1.8634 TRAINING accuracy : 0.6200
[T] Epoch [5/29] | [346/500] TRAINING loss : 1.7962 TRAINING accuracy : 0.6500
[T] Epoch [5/29] | [347/500] TRAINING loss : 1.8098 TRAINING accuracy : 0.6400
[T] Epoch [5/29] | [348/500] TRAINING loss : 1.9208 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [349/500] TRAINING loss : 1.8253 TRAINING accuracy : 0.6500
[T] Epoch [5/29] | [350/500] TRAINING loss : 1.9310 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [351/500] TRAINING loss : 1.8869 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [352/500] TRAINING loss : 1.9012 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [353/500] TRAINING loss : 1.8321 TRAINING accuracy : 0.6200
[T] Epoch [5/29] | [354/500] TRAINING loss : 1.9529 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [355/500] TRAINING loss : 1.9014 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [356/500] TRAINING loss : 1.8929 TRAINING accuracy : 0.5700
[T] Epoch [5/29] | [357/500] TRAINING loss : 1.8560 TRAINING accuracy : 0.6100
[T] Epoch [5/29] | [358/500] TRAINING loss : 1.8775 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [359/500] TRAINING loss : 1.8263 TRAINING accuracy : 0.6600
[T] Epoch [5/29] | [360/500] TRAINING loss : 1.9868 TRAINING accuracy : 0.4800
[T] Epoch [5/29] | [361/500] TRAINING loss : 1.9177 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [362/500] TRAINING loss : 1.8647 TRAINING accuracy : 0.6200
[T] Epoch [5/29] | [363/500] TRAINING loss : 1.8899 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [364/500] TRAINING loss : 1.8794 TRAINING accuracy : 0.5900
[T] Epoch [5/29] | [365/500] TRAINING loss : 1.9331 TRAINING accuracy : 0.5200
[T] Epoch [5/29] | [366/500] TRAINING loss : 1.9213 TRAINING accuracy : 0.5400
[T] Epoch [5/29] | [367/500] TRAINING loss : 1.8315 TRAINING accuracy : 0.6400
[T] Epoch [5/29] | [368/500] TRAINING loss : 1.9081 TRAINING accuracy : 0.5500
[T] Epoch [5/29] | [369/500] TRAINING loss : 1.8584 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [370/500] TRAINING loss : 2.0069 TRAINING accuracy : 0.4700
[T] Epoch [5/29] | [371/500] TRAINING loss : 1.9527 TRAINING accuracy : 0.5000
[T] Epoch [5/29] | [372/500] TRAINING loss : 1.8775 TRAINING accuracy : 0.6000
[T] Epoch [5/29] | [373/500] TRAINING loss : 1.9134 TRAINING accuracy : 0.5800
[T] Epoch [5/29] | [374/500] TRAINING loss : 1.9263 TRAINING accuracy : 0.5300
[T] Epoch [5/29] | [375/500] TRAINING loss : 1.8625 TRAINING accuracy : 0.5900
